year,position,player,sum_of_strokes,round_number,hole_number
2019,NA,"SIMPSON, Webb",4,3,6
2019,NA,"SIMPSON, Webb",3,4,6
2019,NA,"SLATTERY, Lee",4,1,6
2019,NA,"SLATTERY, Lee",4,2,6
2019,NA,"SMITH, Cameron",4,1,6
2019,NA,"SMITH, Cameron",4,2,6
2019,NA,"SMITH, Cameron",6,3,6
2019,NA,"SMITH, Cameron",4,4,6
2019,NA,"SNEDEKER, Brandt",4,1,6
2019,NA,"SNEDEKER, Brandt",6,2,6
2019,NA,"SNEDEKER, Brandt",4,3,6
2019,NA,"SNEDEKER, Brandt",5,4,6
2019,NA,"SORDET, Clement",5,1,6
2019,NA,"SORDET, Clement",4,2,6
2019,NA,"SORDET, Clement",5,3,6
2019,NA,"SORDET, Clement",4,4,6
2019,NA,"SPIETH, Jordan",6,1,6
2019,NA,"SPIETH, Jordan",4,2,6
2019,NA,"SPIETH, Jordan",5,3,6
2019,NA,"SPIETH, Jordan",4,4,6
2019,NA,"STANLEY, Kyle",5,1,6
2019,NA,"STANLEY, Kyle",5,2,6
2019,NA,"STANLEY, Kyle",4,3,6
2019,NA,"STANLEY, Kyle",4,4,6
2019,NA,"STENSON, Henrik",4,1,6
2019,NA,"STENSON, Henrik",4,2,6
2019,NA,"STENSON, Henrik",4,3,6
2019,NA,"STENSON, Henrik",4,4,6
2019,NA,"STRAKA, Sepp",4,1,6
2019,NA,"STRAKA, Sepp",5,2,6
2019,NA,"STRAKA, Sepp",5,3,6
2019,NA,"STRAKA, Sepp",4,4,6
2019,NA,"STUARD, Brian",5,1,6
2019,NA,"STUARD, Brian",4,2,6
2019,NA,"STUARD, Brian",5,3,6
2019,NA,"STUARD, Brian",5,4,6
2019,NA,"SULLIVAN, Ryan",5,1,6
2019,NA,"SULLIVAN, Ryan",5,2,6
2019,NA,"TARREN, Callum",4,1,6
2019,NA,"TARREN, Callum",5,2,6
2019,NA,"TAYLOR, Nick",5,1,6
2019,NA,"TAYLOR, Nick",4,2,6
2019,NA,"TAYLOR, Nick",5,3,6
2019,NA,"TAYLOR, Nick",5,4,6
2019,NA,"THOMAS, Justin",3,1,6
2019,NA,"THOMAS, Justin",5,2,6
2019,NA,"THORBJORNSEN, Michael",4,1,6
2019,NA,"THORBJORNSEN, Michael",5,2,6
2019,NA,"THORBJORNSEN, Michael",4,3,6
2019,NA,"THORBJORNSEN, Michael",5,4,6
2019,NA,"TIBBITS, Spencer (a)",4,1,6
2019,NA,"TIBBITS, Spencer (a)",4,2,6
2019,NA,"TODD, Brendon",4,1,6
2019,NA,"TODD, Brendon",4,2,6
2019,NA,"TOMS, David",5,1,6
2019,NA,"TOMS, David",5,2,6
2019,NA,"VAN ROOYEN,",4,1,6
2019,NA,"VAN ROOYEN,",5,2,6
2019,NA,"VAN ROOYEN,",5,3,6
2019,NA,"VAN ROOYEN,",5,4,6
2019,NA,"VEGAS, Jhonattan",6,1,6
2019,NA,"VEGAS, Jhonattan",5,2,6
2019,NA,"WALKER, Jimmy",4,1,6
2019,NA,"WALKER, Jimmy",5,2,6
2019,NA,"WALLACE, Matt",4,1,6
2019,NA,"WALLACE, Matt",4,2,6
2019,NA,"WALLACE, Matt",5,3,6
2019,NA,"WALLACE, Matt",4,4,6
2019,NA,"WALTERS, Justin",5,1,6
2019,NA,"WALTERS, Justin",5,2,6
2019,NA,"WALTERS, Justin",5,3,6
2019,NA,"WALTERS, Justin",4,4,6
2019,NA,"WATSON, Bubba",6,1,6
2019,NA,"WATSON, Bubba",5,2,6
2019,NA,"WEIR, Mike",5,1,6
2019,NA,"WEIR, Mike",5,2,6
2019,NA,"WIESBERGER, Bernd",5,1,6
2019,NA,"WIESBERGER, Bernd",5,2,6
2019,NA,"WIESBERGER, Bernd",5,3,6
2019,NA,"WIESBERGER, Bernd",5,4,6
2019,NA,"WILLETT, Danny",4,1,6
2019,NA,"WILLETT, Danny",5,2,6
2019,NA,"WILLETT, Danny",4,3,6
2019,NA,"WILLETT, Danny",4,4,6
2019,NA,"WISE, Aaron",5,1,6
2019,NA,"WISE, Aaron",4,2,6
2019,NA,"WISE, Aaron",4,3,6
2019,NA,"WISE, Aaron",4,4,6
2019,NA,"WOODLAND, Gary",4,1,6
2019,NA,"WOODLAND, Gary",4,2,6
2019,NA,"WOODLAND, Gary",4,3,6
2019,NA,"WOODLAND, Gary",5,4,6
2019,NA,"WOODS, Tiger",4,1,6
2019,NA,"WOODS, Tiger",5,2,6
2019,NA,"WOODS, Tiger",5,3,6
2019,NA,"WOODS, Tiger",6,4,6
2019,NA,"WU, Brandon",5,1,6
2019,NA,"WU, Brandon",5,2,6
2019,NA,"WU, Brandon",4,3,6
2019,NA,"WU, Brandon",4,4,6
2019,NA,"YOUNG, Cameron (a)",6,1,6
2019,NA,"YOUNG, Cameron (a)",4,2,6
2019,NA,"YU, Kevin (a)",4,1,6
2019,NA,"YU, Kevin (a)",5,2,6
2019,NA,"AN, Byeong",3,1,7
2019,NA,"AN, Byeong",2,2,7
2019,NA,"AN, Byeong",2,3,7
2019,NA,"AN, Byeong",4,4,7
2019,NA,"ANCER, Abraham",2,1,7
2019,NA,"ANCER, Abraham",4,2,7
2019,NA,"ANCER, Abraham",3,3,7
2019,NA,"ANCER, Abraham",2,4,7
2019,NA,"APHIBARNRAT, Kiradech",2,1,7
2019,NA,"APHIBARNRAT, Kiradech",2,2,7
2019,NA,"ARENDELL, Connor",3,1,7
2019,NA,"ARENDELL, Connor",3,2,7
2019,NA,"ARNAUS, Adri",3,1,7
2019,NA,"ARNAUS, Adri",3,2,7
2019,NA,"ARNAUS, Adri",2,3,7
2019,NA,"ARNAUS, Adri",2,4,7
2019,NA,"BADDELEY, Aaron",3,1,7
2019,NA,"BADDELEY, Aaron",3,2,7
2019,NA,"BERGER, Daniel",3,1,7
2019,NA,"BERGER, Daniel",3,2,7
2019,NA,"BERGER, Daniel",3,3,7
2019,NA,"BERGER, Daniel",3,4,7
2019,NA,"BJERREGAARD, Lucas",3,1,7
2019,NA,"BJERREGAARD, Lucas",3,2,7
2019,NA,"BLAIR, Zac",3,1,7
2019,NA,"BLAIR, Zac",2,2,7
2019,NA,"BLING, Devon (a)",3,1,7
2019,NA,"BLING, Devon (a)",3,2,7
2019,NA,"BRADLEY, Keegan",2,1,7
2019,NA,"BRADLEY, Keegan",2,2,7
2019,NA,"BRAMLETT, Joseph",3,1,7
2019,NA,"BRAMLETT, Joseph",3,2,7
2019,NA,"BREMNER, Merrick",3,1,7
2019,NA,"BREMNER, Merrick",3,2,7
2019,NA,"BURMESTER, Dean",3,1,7
2019,NA,"BURMESTER, Dean",3,2,7
2019,NA,"CABRERA BELLO,",3,1,7
2019,NA,"CABRERA BELLO,",3,2,7
2019,NA,"CABRERA BELLO,",3,3,7
2019,NA,"CABRERA BELLO,",3,4,7
2019,NA,"CANTLAY, Patrick",2,1,7
2019,NA,"CANTLAY, Patrick",3,2,7
2019,NA,"CANTLAY, Patrick",3,3,7
2019,NA,"CANTLAY, Patrick",2,4,7
2019,NA,"CASEY, Paul",3,1,7
2019,NA,"CASEY, Paul",3,2,7
2019,NA,"CASEY, Paul",2,3,7
2019,NA,"CASEY, Paul",3,4,7
2019,NA,"CASTRO, Roberto",2,1,7
2019,NA,"CASTRO, Roberto",4,2,7
2019,NA,"DAHMEN, Joel",2,1,7
2019,NA,"DAHMEN, Joel",2,2,7
2019,NA,"DANIELSON, Charlie",3,1,7
2019,NA,"DANIELSON, Charlie",3,2,7
2019,NA,"DANIELSON, Charlie",3,3,7
2019,NA,"DANIELSON, Charlie",2,4,7
2019,NA,"DAVIS, Brian",3,1,7
2019,NA,"DAVIS, Brian",5,2,7
2019,NA,"DAY, Jason",2,1,7
2019,NA,"DAY, Jason",3,2,7
2019,NA,"DAY, Jason",3,3,7
2019,NA,"DAY, Jason",3,4,7
2019,NA,"DECHAMBEAU, Bryson",3,1,7
2019,NA,"DECHAMBEAU, Bryson",3,2,7
2019,NA,"DECHAMBEAU, Bryson",4,3,7
2019,NA,"DECHAMBEAU, Bryson",3,4,7
2019,NA,"DIETRICH, Eric",4,1,7
2019,NA,"DIETRICH, Eric",3,2,7
2019,NA,"DONALD, Luke",3,1,7
2019,NA,"DONALD, Luke",2,2,7
2019,NA,"DONALD, Luke",3,3,7
2019,NA,"DONALD, Luke",2,4,7
2019,NA,"DREWITT, Brett",3,1,7
2019,NA,"DREWITT, Brett",3,2,7
2019,NA,"DUFNER, Jason",3,1,7
2019,NA,"DUFNER, Jason",3,2,7
2019,NA,"DUFNER, Jason",3,3,7
2019,NA,"DUFNER, Jason",3,4,7
2019,NA,"EATON, Chandler",3,1,7
2019,NA,"EATON, Chandler",2,2,7
2019,NA,"EATON, Chandler",2,3,7
2019,NA,"EATON, Chandler",3,4,7
2019,NA,"ECKROAT, Austin (a)",3,1,7
2019,NA,"ECKROAT, Austin (a)",3,2,7
2019,NA,"ELS, Ernie",3,1,7
2019,NA,"ELS, Ernie",3,2,7
2019,NA,"ENGLISH, Harris",3,1,7
2019,NA,"ENGLISH, Harris",3,2,7
2019,NA,"ENGLISH, Harris",3,3,7
2019,NA,"ENGLISH, Harris",3,4,7
2019,NA,"ENOCH, Rhys",2,1,7
2019,NA,"ENOCH, Rhys",2,2,7
2019,NA,"ENOCH, Rhys",3,3,7
2019,NA,"ENOCH, Rhys",3,4,7
2019,NA,"ETULAIN, Julian",3,1,7
2019,NA,"ETULAIN, Julian",2,2,7
2019,NA,"FINAU, Tony",3,1,7
2019,NA,"FINAU, Tony",4,2,7
2019,NA,"FITZPATRICK, Matt",3,1,7
2019,NA,"FITZPATRICK, Matt",3,2,7
2019,NA,"FITZPATRICK, Matt",3,3,7
2019,NA,"FITZPATRICK, Matt",2,4,7
2019,NA,"FLEETWOOD, Tommy",3,1,7
2019,NA,"FLEETWOOD, Tommy",3,2,7
2019,NA,"FLEETWOOD, Tommy",3,3,7
2019,NA,"FLEETWOOD, Tommy",3,4,7
2019,NA,"FOWLER, Rickie",2,1,7
2019,NA,"FOWLER, Rickie",4,2,7
2019,NA,"FOWLER, Rickie",2,3,7
2019,NA,"FOWLER, Rickie",3,4,7
2019,NA,"FOX, Ryan",2,1,7
2019,NA,"FOX, Ryan",3,2,7
2019,NA,"FRASER, Marcus",3,1,7
2019,NA,"FRASER, Marcus",5,2,7
2019,NA,"FURYK, Jim",2,1,7
2019,NA,"FURYK, Jim",2,2,7
2019,NA,"FURYK, Jim",3,3,7
2019,NA,"FURYK, Jim",3,4,7
2019,NA,"GAGNE, Luis",3,1,7
2019,NA,"GAGNE, Luis",3,2,7
2019,NA,"GARCIA, Sergio",3,1,7
2019,NA,"GARCIA, Sergio",2,2,7
2019,NA,"GARCIA, Sergio",3,3,7
2019,NA,"GARCIA, Sergio",2,4,7
2019,NA,"GLOVER, Lucas",3,1,7
2019,NA,"GLOVER, Lucas",3,2,7
2019,NA,"GRACE, Branden",3,1,7
2019,NA,"GRACE, Branden",3,2,7
2019,NA,"GRIBBLE, Cody",3,1,7
2019,NA,"GRIBBLE, Cody",3,2,7
2019,NA,"GRILLO, Emiliano",4,1,7
2019,NA,"GRILLO, Emiliano",3,2,7
2019,NA,"GRILLO, Emiliano",3,3,7
2019,NA,"GRILLO, Emiliano",3,4,7
2019,NA,"GUTHRIE, Luke",3,1,7
2019,NA,"GUTHRIE, Luke",4,2,7
2019,NA,"HADLEY, Chesson",3,1,7
2019,NA,"HADLEY, Chesson",4,2,7
2019,NA,"HADLEY, Chesson",3,3,7
2019,NA,"HADLEY, Chesson",3,4,7
2019,NA,"HAGESTAD, Stewart (a)",2,1,7
2019,NA,"HAGESTAD, Stewart (a)",4,2,7
2019,NA,"HALVORSEN, Andreas",3,1,7
2019,NA,"HALVORSEN, Andreas",4,2,7
2019,NA,"HARDING, Justin",3,1,7
2019,NA,"HARDING, Justin",3,2,7
2019,NA,"HARDY, Nick",2,1,7
2019,NA,"HARDY, Nick",3,2,7
2019,NA,"HATTON, Tyrrell",3,1,7
2019,NA,"HATTON, Tyrrell",3,2,7
2019,NA,"HATTON, Tyrrell",2,3,7
2019,NA,"HATTON, Tyrrell",3,4,7
2019,NA,"HILLIER, Daniel (a)",3,1,7
2019,NA,"HILLIER, Daniel (a)",4,2,7
2019,NA,"HOGE, Tom",3,1,7
2019,NA,"HOGE, Tom",5,2,7
2019,NA,"HOGE, Tom",2,3,7
2019,NA,"HOGE, Tom",3,4,7
2019,NA,"HOLMES, J.B.",3,1,7
2019,NA,"HOLMES, J.B.",2,2,7
2019,NA,"HORIKAWA, Mikumu",3,1,7
2019,NA,"HORIKAWA, Mikumu",3,2,7
2019,NA,"HORSCHEL, Billy",2,1,7
2019,NA,"HORSCHEL, Billy",2,2,7
2019,NA,"HORSCHEL, Billy",3,3,7
2019,NA,"HORSCHEL, Billy",2,4,7
2019,NA,"HORSFIELD, Sam",3,1,7
2019,NA,"HORSFIELD, Sam",3,2,7
2019,NA,"HOVLAND, Viktor",3,1,7
2019,NA,"HOVLAND, Viktor",3,2,7
2019,NA,"HOVLAND, Viktor",4,3,7
2019,NA,"HOVLAND, Viktor",3,4,7
2019,NA,"HOWELL III,",3,1,7
2019,NA,"HOWELL III,",3,2,7
2019,NA,"HOWELL III,",4,3,7
2019,NA,"HOWELL III,",2,4,7
2019,NA,"HURLEY III,",3,1,7
2019,NA,"HURLEY III,",3,2,7
2019,NA,"HURLEY III,",2,3,7
2019,NA,"HURLEY III,",3,4,7
2019,NA,"ICHIHARA, Kodai",3,1,7
2019,NA,"ICHIHARA, Kodai",2,2,7
2019,NA,"IMAHIRA, Shugo",3,1,7
2019,NA,"IMAHIRA, Shugo",3,2,7
2019,NA,"JOHNSON, Dustin",3,1,7
2019,NA,"JOHNSON, Dustin",3,2,7
2019,NA,"JOHNSON, Dustin",3,3,7
2019,NA,"JOHNSON, Dustin",3,4,7
2019,NA,"JOHNSON, Zach",3,1,7
2019,NA,"JOHNSON, Zach",3,2,7
2019,NA,"JOHNSON, Zach",2,3,7
2019,NA,"JOHNSON, Zach",3,4,7
2019,NA,"JONES, Matt",3,1,7
2019,NA,"JONES, Matt",3,2,7
2019,NA,"KAYMER, Martin",2,1,7
2019,NA,"KAYMER, Martin",3,2,7
2019,NA,"KAYMER, Martin",3,3,7
2019,NA,"KAYMER, Martin",3,4,7
2019,NA,"KIM, Chan",4,1,7
2019,NA,"KIM, Chan",3,2,7
2019,NA,"KIM, Si Woo",4,1,7
2019,NA,"KIM, Si Woo",3,2,7
2019,NA,"KINHULT, Marcus",3,1,7
2019,NA,"KINHULT, Marcus",2,2,7
2019,NA,"KINHULT, Marcus",3,3,7
2019,NA,"KINHULT, Marcus",3,4,7
2019,NA,"KISNER, Kevin",3,1,7
2019,NA,"KISNER, Kevin",2,2,7
2019,NA,"KISNER, Kevin",3,3,7
2019,NA,"KISNER, Kevin",3,4,7
2019,NA,"KIZZIRE, Patton",3,1,7
2019,NA,"KIZZIRE, Patton",2,2,7
2019,NA,"KOEPKA, Brooks",3,1,7
2019,NA,"KOEPKA, Brooks",2,2,7
2019,NA,"KOEPKA, Brooks",2,3,7
2019,NA,"KOEPKA, Brooks",3,4,7
2019,NA,"KUCHAR, Matt",3,1,7
2019,NA,"KUCHAR, Matt",2,2,7
2019,NA,"KUCHAR, Matt",2,3,7
2019,NA,"KUCHAR, Matt",4,4,7
2019,NA,"LAHIRI, Anirban",2,1,7
2019,NA,"LAHIRI, Anirban",4,2,7
2019,NA,"LASHLEY, Nate",2,1,7
2019,NA,"LASHLEY, Nate",2,2,7
2019,NA,"LASHLEY, Nate",3,3,7
2019,NA,"LASHLEY, Nate",3,4,7
2019,NA,"LEE, K.H.",3,1,7
2019,NA,"LEE, K.H.",4,2,7
2019,NA,"LEE, Richard",2,1,7
2019,NA,"LEE, Richard",3,2,7
2019,NA,"LEISHMAN, Marc",2,1,7
2019,NA,"LEISHMAN, Marc",2,2,7
2019,NA,"LEISHMAN, Marc",3,3,7
2019,NA,"LEISHMAN, Marc",3,4,7
2019,NA,"LI, Haotong",3,1,7
2019,NA,"LI, Haotong",3,2,7
2019,NA,"LI, Haotong",2,3,7
2019,NA,"LI, Haotong",2,4,7
2019,NA,"LIST, Luke",2,1,7
2019,NA,"LIST, Luke",4,2,7
2019,NA,"LOWRY, Shane",2,1,7
2019,NA,"LOWRY, Shane",3,2,7
2019,NA,"LOWRY, Shane",3,3,7
2019,NA,"LOWRY, Shane",2,4,7
2019,NA,"MATSUYAMA, Hideki",4,1,7
2019,NA,"MATSUYAMA, Hideki",3,2,7
2019,NA,"MATSUYAMA, Hideki",3,3,7
2019,NA,"MATSUYAMA, Hideki",2,4,7
2019,NA,"MCDANIEL, Chip",3,1,7
2019,NA,"MCDANIEL, Chip",2,2,7
2019,NA,"MCDANIEL, Chip",2,3,7
2019,NA,"MCDANIEL, Chip",3,4,7
2019,NA,"MCDOWELL, Graeme",3,1,7
2019,NA,"MCDOWELL, Graeme",2,2,7
2019,NA,"MCDOWELL, Graeme",3,3,7
2019,NA,"MCDOWELL, Graeme",3,4,7
2019,NA,"MCILROY, Rory",3,1,7
2019,NA,"MCILROY, Rory",2,2,7
2019,NA,"MCILROY, Rory",3,3,7
2019,NA,"MCILROY, Rory",2,4,7
2019,NA,"MICKELSON, Phil",3,1,7
2019,NA,"MICKELSON, Phil",3,2,7
2019,NA,"MICKELSON, Phil",3,3,7
2019,NA,"MICKELSON, Phil",2,4,7
2019,NA,"MITCHELL, Keith",3,1,7
2019,NA,"MITCHELL, Keith",3,2,7
2019,NA,"MOLINARI, Francesco",2,1,7
2019,NA,"MOLINARI, Francesco",2,2,7
2019,NA,"MOLINARI, Francesco",5,3,7
2019,NA,"MOLINARI, Francesco",3,4,7
2019,NA,"MORIKAWA, Collin",3,1,7
2019,NA,"MORIKAWA, Collin",3,2,7
2019,NA,"MORIKAWA, Collin",3,3,7
2019,NA,"MORIKAWA, Collin",4,4,7
2019,NA,"NA, Kevin",3,1,7
2019,NA,"NA, Kevin",3,2,7
2019,NA,"NAUMEC, Matthew",3,1,7
2019,NA,"NAUMEC, Matthew",4,2,7
2019,NA,"NOREN, Alex",3,1,7
2019,NA,"NOREN, Alex",3,2,7
2019,NA,"NORTON, Noah (a)",2,1,7
2019,NA,"NORTON, Noah (a)",4,2,7
2019,NA,"O'CONNELL, Kevin (a)",3,1,7
2019,NA,"O'CONNELL, Kevin (a)",2,2,7
2019,NA,"OLESEN, Thorbjorn",3,1,7
2019,NA,"OLESEN, Thorbjorn",4,2,7
2019,NA,"OOSTHUIZEN, Louis",3,1,7
2019,NA,"OOSTHUIZEN, Louis",2,2,7
2019,NA,"OOSTHUIZEN, Louis",3,3,7
2019,NA,"OOSTHUIZEN, Louis",3,4,7
2019,NA,"OPPENHEIM, Rob",3,1,7
2019,NA,"OPPENHEIM, Rob",3,2,7
2019,NA,"ORTIZ, Carlos",2,1,7
2019,NA,"ORTIZ, Carlos",4,2,7
2019,NA,"ORTIZ, Carlos",3,3,7
2019,NA,"ORTIZ, Carlos",3,4,7
2019,NA,"PAN, C.T.",3,1,7
2019,NA,"PAN, C.T.",3,2,7
2019,NA,"PARATORE, Renato",3,1,7
2019,NA,"PARATORE, Renato",3,2,7
2019,NA,"PARZIALE, Matt (a)",2,1,7
2019,NA,"PARZIALE, Matt (a)",2,2,7
2019,NA,"PAVON, Matthieu",3,1,7
2019,NA,"PAVON, Matthieu",3,2,7
2019,NA,"PEREIRA, Guillermo",3,1,7
2019,NA,"PEREIRA, Guillermo",4,2,7
2019,NA,"PIERCY, Scott",3,1,7
2019,NA,"PIERCY, Scott",3,2,7
2019,NA,"PIERCY, Scott",3,3,7
2019,NA,"PIERCY, Scott",3,4,7
2019,NA,"PIETERS, Thomas",3,1,7
2019,NA,"PIETERS, Thomas",3,2,7
2019,NA,"POPE, Andy",3,1,7
2019,NA,"POPE, Andy",2,2,7
2019,NA,"POPE, Andy",3,3,7
2019,NA,"POPE, Andy",2,4,7
2019,NA,"POULTER, Ian",2,1,7
2019,NA,"POULTER, Ian",2,2,7
2019,NA,"PRUGH, Alex",3,1,7
2019,NA,"PRUGH, Alex",2,2,7
2019,NA,"PRUGH, Alex",2,3,7
2019,NA,"PRUGH, Alex",3,4,7
2019,NA,"PUTNAM, Andrew",2,1,7
2019,NA,"PUTNAM, Andrew",2,2,7
2019,NA,"PUTNAM, Andrew",3,3,7
2019,NA,"PUTNAM, Andrew",2,4,7
2019,NA,"RAHM, Jon",3,1,7
2019,NA,"RAHM, Jon",2,2,7
2019,NA,"RAHM, Jon",3,3,7
2019,NA,"RAHM, Jon",2,4,7
2019,NA,"REAVIE, Chez",3,1,7
2019,NA,"REAVIE, Chez",3,2,7
2019,NA,"REAVIE, Chez",2,3,7
2019,NA,"REAVIE, Chez",2,4,7
2019,NA,"REBULA, Jovan (a)",2,1,7
2019,NA,"REBULA, Jovan (a)",4,2,7
2019,NA,"REED, Patrick",3,1,7
2019,NA,"REED, Patrick",3,2,7
2019,NA,"REED, Patrick",3,3,7
2019,NA,"REED, Patrick",3,4,7
2019,NA,"ROSE, Justin",2,1,7
2019,NA,"ROSE, Justin",3,2,7
2019,NA,"ROSE, Justin",3,3,7
2019,NA,"ROSE, Justin",3,4,7
2019,NA,"SABBATINI, Rory",2,1,7
2019,NA,"SABBATINI, Rory",3,2,7
2019,NA,"SABBATINI, Rory",4,3,7
2019,NA,"SABBATINI, Rory",3,4,7
2019,NA,"SAUNDERS, Sam",4,1,7
2019,NA,"SAUNDERS, Sam",2,2,7
2019,NA,"SCHAUFFELE, Xander",2,1,7
2019,NA,"SCHAUFFELE, Xander",3,2,7
2019,NA,"SCHAUFFELE, Xander",3,3,7
2019,NA,"SCHAUFFELE, Xander",3,4,7
2019,NA,"SCHEFFLER, Scottie",3,1,7
2019,NA,"SCHEFFLER, Scottie",3,2,7
2019,NA,"SCHNIEDERJANS, Ollie",5,1,7
2019,NA,"SCHNIEDERJANS, Ollie",3,2,7
2019,NA,"SCOTT, Adam",3,1,7
2019,NA,"SCOTT, Adam",3,2,7
2019,NA,"SCOTT, Adam",3,3,7
2019,NA,"SCOTT, Adam",3,4,7
2019,NA,"SHIEH, Hayden",3,1,7
2019,NA,"SHIEH, Hayden",2,2,7
2019,NA,"SIMPSON, Webb",4,1,7
2019,NA,"SIMPSON, Webb",2,2,7
2019,NA,"SIMPSON, Webb",3,3,7
2019,NA,"SIMPSON, Webb",2,4,7
2019,NA,"SLATTERY, Lee",3,1,7
2019,NA,"SLATTERY, Lee",3,2,7
2019,NA,"SMITH, Cameron",3,1,7
2019,NA,"SMITH, Cameron",3,2,7
2019,NA,"SMITH, Cameron",3,3,7
2019,NA,"SMITH, Cameron",4,4,7
2019,NA,"SNEDEKER, Brandt",3,1,7
2019,NA,"SNEDEKER, Brandt",2,2,7
2019,NA,"SNEDEKER, Brandt",2,3,7
2019,NA,"SNEDEKER, Brandt",3,4,7
2019,NA,"SORDET, Clement",3,1,7
2019,NA,"SORDET, Clement",2,2,7
2019,NA,"SORDET, Clement",3,3,7
2019,NA,"SORDET, Clement",3,4,7
2019,NA,"SPIETH, Jordan",3,1,7
2019,NA,"SPIETH, Jordan",3,2,7
2019,NA,"SPIETH, Jordan",3,3,7
2019,NA,"SPIETH, Jordan",3,4,7
2019,NA,"STANLEY, Kyle",3,1,7
2019,NA,"STANLEY, Kyle",3,2,7
2019,NA,"STANLEY, Kyle",2,3,7
2019,NA,"STANLEY, Kyle",2,4,7
2019,NA,"STENSON, Henrik",2,1,7
2019,NA,"STENSON, Henrik",3,2,7
2019,NA,"STENSON, Henrik",3,3,7
2019,NA,"STENSON, Henrik",2,4,7
2019,NA,"STRAKA, Sepp",3,1,7
2019,NA,"STRAKA, Sepp",3,2,7
2019,NA,"STRAKA, Sepp",3,3,7
2019,NA,"STRAKA, Sepp",2,4,7
2019,NA,"STUARD, Brian",3,1,7
2019,NA,"STUARD, Brian",2,2,7
2019,NA,"STUARD, Brian",2,3,7
2019,NA,"STUARD, Brian",2,4,7
2019,NA,"SULLIVAN, Ryan",3,1,7
2019,NA,"SULLIVAN, Ryan",5,2,7
2019,NA,"TARREN, Callum",3,1,7
2019,NA,"TARREN, Callum",4,2,7
2019,NA,"TAYLOR, Nick",3,1,7
2019,NA,"TAYLOR, Nick",2,2,7
2019,NA,"TAYLOR, Nick",3,3,7
2019,NA,"TAYLOR, Nick",3,4,7
2019,NA,"THOMAS, Justin",3,1,7
2019,NA,"THOMAS, Justin",4,2,7
2019,NA,"THORBJORNSEN, Michael",3,1,7
2019,NA,"THORBJORNSEN, Michael",2,2,7
2019,NA,"THORBJORNSEN, Michael",4,3,7
2019,NA,"THORBJORNSEN, Michael",3,4,7
2019,NA,"TIBBITS, Spencer (a)",3,1,7
2019,NA,"TIBBITS, Spencer (a)",3,2,7
2019,NA,"TODD, Brendon",3,1,7
2019,NA,"TODD, Brendon",3,2,7
2019,NA,"TOMS, David",4,1,7
2019,NA,"TOMS, David",2,2,7
2019,NA,"VAN ROOYEN,",3,1,7
2019,NA,"VAN ROOYEN,",3,2,7
2019,NA,"VAN ROOYEN,",3,3,7
2019,NA,"VAN ROOYEN,",2,4,7
2019,NA,"VEGAS, Jhonattan",2,1,7
2019,NA,"VEGAS, Jhonattan",2,2,7
2019,NA,"WALKER, Jimmy",3,1,7
2019,NA,"WALKER, Jimmy",3,2,7
2019,NA,"WALLACE, Matt",2,1,7
2019,NA,"WALLACE, Matt",2,2,7
2019,NA,"WALLACE, Matt",3,3,7
2019,NA,"WALLACE, Matt",3,4,7
2019,NA,"WALTERS, Justin",3,1,7
2019,NA,"WALTERS, Justin",3,2,7
2019,NA,"WALTERS, Justin",2,3,7
2019,NA,"WALTERS, Justin",2,4,7
2019,NA,"WATSON, Bubba",4,1,7
2019,NA,"WATSON, Bubba",3,2,7
2019,NA,"WEIR, Mike",2,1,7
2019,NA,"WEIR, Mike",3,2,7
2019,NA,"WIESBERGER, Bernd",3,1,7
2019,NA,"WIESBERGER, Bernd",4,2,7
2019,NA,"WIESBERGER, Bernd",3,3,7
2019,NA,"WIESBERGER, Bernd",2,4,7
2019,NA,"WILLETT, Danny",3,1,7
2019,NA,"WILLETT, Danny",2,2,7
2019,NA,"WILLETT, Danny",2,3,7
2019,NA,"WILLETT, Danny",2,4,7
2019,NA,"WISE, Aaron",3,1,7
